species ,date,latitude,longitude
Tule Elk,06/06/2020,38.2217645,-122.9767571
Tule Elk,23/02/2019,38.18837667,-122.9581
Tule Elk,06/06/2020,38.19388252,-122.9557414
Tule Elk,07/06/2020,38.03388883,-122.9629583
Tule Elk,07/06/2020,38.03388883,-122.9629583
Tule Elk,07/06/2020,38.03388883,-122.9629583
Tule Elk,07/06/2020,38.03401667,-122.9629217
Tule Elk,07/06/2020,38.04668883,-122.9728917
Tule Elk,03/06/2020,37.215258,-121.693469
Tule Elk,12/05/2020,37.23278685,-121.7228475
Tule Elk,08/06/2020,38.21262914,-122.9716157
Tule Elk,25/09/2014,35.97932113,-121.2201588
Tule Elk,27/08/2018,38.22666109,-122.9821222
Tule Elk,12/06/2020,38.23385187,-122.9887623
Tule Elk,22/09/2018,38.19835321,-122.9619287
Tule Elk,13/09/2014,38.01792363,-122.9912711
Tule Elk,13/06/2020,38.00032018,-122.9871867
Tule Elk,13/06/2020,39.293805,-123.1085445
Tule Elk,17/06/2020,38.21983,-122.9768617
Tule Elk,19/06/2020,35.70048333,-121.2758756
Tule Elk,06/06/2020,35.66530112,-121.2600633
Tule Elk,21/06/2020,38.22265,-122.9776783
Tule Elk,25/06/2020,38.22173,-122.9767383
Tule Elk,27/06/2020,38.04479904,-122.9693161
Tule Elk,22/02/2020,37.22337619,-121.7135373
Tule Elk,05/07/2020,38.16544048,-122.9363604
Tule Elk,07/07/2020,38.13163251,-122.9549648
Tule Elk,09/07/2020,38.22506397,-122.9814281
Tule Elk,11/07/2020,34.93375333,-119.405145
Tule Elk,11/07/2020,34.98502758,-119.3931288
Tule Elk,15/07/2020,37.97351146,-122.7235204
Tule Elk,17/07/2020,38.182575,-122.9503117
Tule Elk,22/07/2020,38.041275,-122.897745
Tule Elk,21/07/2020,38.21060205,-122.9689039
Tule Elk,23/07/2020,38.12177392,-121.9411694
Tule Elk,23/07/2020,38.03252904,-122.9624279
Tule Elk,22/11/2019,38.05029831,-122.9737791
Tule Elk,23/07/2020,35.18277895,-119.856259
Tule Elk,07/07/2020,34.94343117,-119.4068276
Tule Elk,28/07/2020,38.21470103,-122.9746336
Tule Elk,27/07/2020,38.21420033,-122.9742735
Tule Elk,27/07/2020,38.22199346,-122.9763969
Tule Elk,29/07/2020,38.20467,-122.9657367
Tule Elk,12/08/1998,36.8027102,-118.2000951
Tule Elk,04/08/2009,37.09838518,-118.2605759
Tule Elk,01/08/2020,38.21115,-122.971625
Tule Elk,24/07/2020,38.1827591,-122.9506279
Tule Elk,05/08/2020,38.05085833,-122.9746167
Tule Elk,03/08/2020,37.05679208,-121.0208321
Tule Elk,07/08/2020,38.20725,-122.9675133
Tule Elk,15/10/2011,38.11714236,-122.9112587
Tule Elk,07/08/2020,35.3221462,-119.3640088
Tule Elk,07/08/2020,35.3221462,-119.3640088
Tule Elk,12/08/2020,38.19195833,-122.96125
Tule Elk,23/04/2020,34.95198964,-119.4219094
Tule Elk,25/07/2020,37.09315572,-120.8937294
Tule Elk,08/10/2016,34.94084167,-119.295525
Tule Elk,15/08/2020,38.22097778,-122.9757528
Tule Elk,15/08/2020,38.20664167,-122.9671528
Tule Elk,15/08/2020,38.22123598,-122.9764371
Tule Elk,15/08/2020,38.22337539,-122.97824
Tule Elk,15/08/2020,38.22175708,-122.9775534
Tule Elk,16/11/2018,38.02525633,-122.9867825
Tule Elk,07/04/2018,38.04388333,-122.9708056
Tule Elk,12/08/2020,38.18674017,-122.9627677
Tule Elk,08/07/2008,35.20383319,-119.7661809
Tule Elk,17/08/2020,37.18064352,-120.8157454
Tule Elk,17/08/2020,37.17500667,-120.80273
Tule Elk,17/08/2020,37.17500667,-120.80273
Tule Elk,16/08/2020,37.07800513,-118.2458179
Tule Elk,19/08/2020,38.22167,-122.9767
Tule Elk,05/05/2018,35.16321041,-119.8203162
Tule Elk,30/08/2020,37.18077833,-120.8186867
Tule Elk,30/08/2020,37.18068,-120.8135917
Tule Elk,01/09/2020,39.29373667,-123.1087278
Tule Elk,04/09/2020,37.19027778,-120.8194444
Tule Elk,20/05/2019,38.07173226,-122.9626771
Tule Elk,24/01/2015,38.0511983,-122.8663398
Tule Elk,24/01/2015,38.0511983,-122.8663398
Tule Elk,24/01/2015,38.0511983,-122.8663398
Tule Elk,06/09/2020,37.1886138,-120.808506
Tule Elk,02/07/2014,38.0325039,-122.9640669
Tule Elk,12/09/2020,34.99432,-119.185309
Tule Elk,02/05/2020,35.17427,-119.8449083
Tule Elk,02/05/2020,35.17016667,-119.82245
Tule Elk,15/02/2020,38.03308409,-122.9630087
Tule Elk,19/09/2020,38.186236,-122.951458
Tule Elk,19/09/2020,38.0702945,-122.9692083
Tule Elk,21/09/2020,37.042685,-121.0625357
Tule Elk,18/09/2020,38.12717831,-121.8787249
Tule Elk,20/09/2020,38.18818988,-122.9548989
Tule Elk,20/09/2020,38.1827673,-122.9535608
Tule Elk,26/09/2020,38.18284167,-122.9507767
Tule Elk,30/06/2013,38.17479967,-122.9377093
Tule Elk,27/09/2020,38.18598252,-122.9541229
Tule Elk,23/09/2020,36.35854333,-120.787865
Tule Elk,01/10/2020,38.18714569,-122.952492
Tule Elk,01/10/2020,38.18540703,-122.9578679
Tule Elk,03/10/2020,38.1878116,-122.9517607
Tule Elk,03/10/2020,38.19755186,-122.9603164
Tule Elk,01/10/2020,37.05344794,-121.0587537
Tule Elk,07/08/2018,37.282328,-121.804759
Tule Elk,08/10/2020,38.22168812,-122.9705281
Tule Elk,08/10/2020,38.18159557,-122.9502507
Tule Elk,11/10/2020,38.22260556,-122.9772056
Tule Elk,12/10/2020,38.23639791,-122.9904366
Tule Elk,11/10/2020,38.2219696,-122.9762955
Tule Elk,11/10/2020,38.22190475,-122.9764023
Tule Elk,13/10/2020,38.03324833,-122.962725
Tule Elk,13/10/2020,38.17591811,-122.9317412
Tule Elk,26/08/2017,37.1775077,-120.8025854
Tule Elk,13/10/2020,38.18830964,-122.9571579
Tule Elk,16/10/2020,37.18992321,-120.8258075
Tule Elk,16/10/2020,38.0689906,-122.9715463
Tule Elk,16/10/2020,38.18547222,-122.9554972
Tule Elk,18/10/2020,38.05948333,-122.9750133
Tule Elk,18/10/2020,38.0594555,-122.975005
Tule Elk,17/10/2020,37.97157619,-122.7904542
Tule Elk,18/10/2020,37.1797367,-120.8154956
Tule Elk,18/10/2020,38.04689844,-122.9125414
Tule Elk,10/10/2020,37.18260271,-120.8207043
Tule Elk,04/10/2020,37.05763452,-121.0589431
Tule Elk,15/10/2020,38.19259211,-122.9489459
Tule Elk,17/10/2020,35.33168333,-119.3642883
Tule Elk,21/10/2020,39.73566819,-123.5226008
Tule Elk,21/10/2020,38.03012783,-122.905045
Tule Elk,06/04/2016,38.0474695,-122.97328
Tule Elk,30/09/2013,38.153838,-121.965287
Tule Elk,23/10/2020,35.330618,-119.3676108
Tule Elk,25/10/2020,38.0613945,-122.9743283
Tule Elk,31/10/2020,38.183689,-122.9523842
Tule Elk,02/11/2020,38.2143777,-122.974766
Tule Elk,03/11/2020,38.1216,-122.931275
Tule Elk,05/11/2020,35.37620263,-119.2987553
Tule Elk,05/11/2020,38.18290167,-122.9452333
Tule Elk,16/10/2020,38.18856333,-122.9593317
Tule Elk,11/11/2020,38.221675,-122.9767917
Tule Elk,15/07/2018,38.14605217,-122.9334177
Tule Elk,14/11/2020,38.16666215,-122.9366202
Tule Elk,14/11/2020,38.08033587,-122.9123726
Tule Elk,31/12/2019,38.0511983,-122.8663398
Tule Elk,14/11/2020,38.19453145,-122.9588614
Tule Elk,15/11/2020,38.19453145,-122.9588614
Tule Elk,15/11/2020,38.19453145,-122.9588614
Tule Elk,15/11/2020,38.19453145,-122.9588614
Tule Elk,17/11/2019,38.03191515,-122.9516211
Tule Elk,14/11/2020,38.17777778,-122.9416667
Tule Elk,12/02/2006,38.182967,-122.954788
Tule Elk,08/05/2019,38.16199253,-122.9274709
Tule Elk,11/11/2020,37.17756944,-120.8124361
Tule Elk,19/11/2020,37.31958614,-121.6324348
Tule Elk,23/11/2020,39.00765994,-122.5621187
Tule Elk,24/11/2020,38.20663,-122.967025
Tule Elk,24/11/2020,38.03510238,-122.8700368
Tule Elk,24/11/2020,38.03565765,-122.8822173
Tule Elk,09/12/2019,37.0516997,-121.0570444
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,23/11/2020,37.19193547,-120.7988096
Tule Elk,27/11/2020,38.05783574,-122.9757225
Tule Elk,26/11/2020,38.19967642,-122.9553668
Tule Elk,26/11/2020,38.20658707,-122.9608621
Tule Elk,21/11/2020,38.225605,-122.9812383
Tule Elk,26/11/2020,38.12191108,-122.9305564
Tule Elk,29/11/2020,37.05663617,-120.98893
Tule Elk,28/11/2020,35.00302041,-119.1781267
Tule Elk,28/11/2020,38.01568203,-123.0040014
Tule Elk,24/10/2020,38.05926672,-122.9757613
Tule Elk,24/10/2020,38.05926672,-122.9757613
Tule Elk,30/11/2020,38.214378,-122.974766
Tule Elk,30/11/2020,35.31550829,-119.3603974
Tule Elk,19/11/2020,37.07271575,-118.2433118
Tule Elk,01/12/2020,35.33234175,-119.3642947
Tule Elk,10/09/2017,38.017769,-122.9912711
Tule Elk,06/12/2020,38.14897217,-122.9381167
Tule Elk,25/11/2020,38.21571668,-122.9778508
Tule Elk,17/10/2020,37.596745,-121.86145
Tule Elk,11/12/2020,37.3172727,-121.4673198
Tule Elk,12/12/2020,38.223682,-122.9730618
Tule Elk,26/08/2015,38.17725825,-122.9430804
Tule Elk,27/11/2019,38.0489305,-122.973995
Tule Elk,04/10/2015,37.17529039,-120.8102495
Tule Elk,14/12/2020,37.22674437,-121.6624972
Tule Elk,03/12/2020,37.05037881,-121.239198
Tule Elk,16/12/2020,37.1875895,-120.8141332
Tule Elk,18/12/2020,37.27568387,-121.789687
Tule Elk,19/12/2020,38.19868333,-122.9618217
Tule Elk,30/01/2016,38.20834176,-122.9679196
Tule Elk,21/12/2020,38.21476962,-122.96943
Tule Elk,21/12/2020,38.03346758,-122.9633681
Tule Elk,22/12/2020,38.21841904,-122.9775121
Tule Elk,22/12/2020,38.99942408,-122.3558621
Tule Elk,23/12/2020,36.36732501,-120.8405881
Tule Elk,17/10/2015,38.18745042,-122.9532158
Tule Elk,19/12/2020,37.24597741,-121.7572725
Tule Elk,26/12/2020,38.082162,-122.828686
Tule Elk,25/12/2020,38.03287736,-122.9014869
Tule Elk,26/12/2020,35.6594348,-120.3775304
Tule Elk,26/12/2020,35.79684657,-120.2481579
Tule Elk,26/12/2020,38.04239717,-122.96972
Tule Elk,26/12/2020,38.1465643,-122.9287995
Tule Elk,28/11/2020,38.20593333,-122.966995
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,29/12/2020,37.1913188,-120.796066
Tule Elk,31/12/2020,37.1844796,-120.7980168
Tule Elk,26/12/2018,37.33295,-121.47625
Tule Elk,01/01/2021,38.2137657,-122.9773088
Tule Elk,01/01/2021,38.04523333,-122.9718083
Tule Elk,02/01/2021,38.18315515,-122.9543369
Tule Elk,01/01/2021,38.0689916,-122.9725855
Tule Elk,24/07/2020,38.18427,-122.9564283
Tule Elk,31/12/2020,38.22590333,-122.9816667
Tule Elk,09/08/2018,38.18179149,-122.9510001
Tule Elk,23/12/2020,37.18640359,-120.8150371
Tule Elk,06/01/2021,38.12340243,-122.9260816
Tule Elk,08/01/2021,38.15953414,-122.9361401
Tule Elk,10/01/2021,38.12447463,-121.9597057
Tule Elk,10/01/2021,37.1775077,-120.8025856
Tule Elk,07/07/2020,38.05980996,-122.9780276
Tule Elk,10/01/2021,37.25306746,-121.694755
Tule Elk,10/01/2021,38.21362167,-122.9739917
Tule Elk,10/01/2021,38.04945283,-122.9743417
Tule Elk,11/01/2021,38.23990667,-122.98037
Tule Elk,17/01/2021,38.04521667,-122.9718083
Tule Elk,17/01/2021,35.33155639,-119.3647856
Tule Elk,14/01/2021,36.24205234,-120.8999167
Tule Elk,17/01/2021,38.1789057,-122.9499578
Tule Elk,17/01/2021,38.17930088,-122.9501325
Tule Elk,17/01/2021,38.17940208,-122.9504758
Tule Elk,17/01/2021,38.17984063,-122.9509908
Tule Elk,17/01/2021,38.19218068,-122.9583
Tule Elk,17/01/2021,38.19235318,-122.9583767
Tule Elk,17/01/2021,38.18007517,-122.9503172
Tule Elk,17/01/2021,38.18090704,-122.9497742
Tule Elk,26/09/2020,38.21482278,-122.9747987
Tule Elk,12/01/2021,37.0654055,-121.0654612
Tule Elk,19/01/2021,38.07600683,-122.9693131
Tule Elk,10/10/2020,38.22213667,-122.977105
Tule Elk,21/01/2021,38.0632216,-122.8977949
Tule Elk,23/01/2021,35.3221462,-119.3640088
Tule Elk,19/09/2020,38.0491551,-122.9756179
Tule Elk,19/09/2020,38.17740647,-122.9421361
Tule Elk,21/11/2020,38.07095667,-122.96855
Tule Elk,21/11/2020,38.16372333,-122.9373617
Tule Elk,21/11/2020,38.15068881,-122.9375763
Tule Elk,27/12/2020,38.04847,-122.9740833
Tule Elk,27/12/2020,38.12000828,-122.9204072
Tule Elk,24/01/2021,38.08749412,-122.9545681
Tule Elk,24/01/2021,38.11115165,-122.8956352
Tule Elk,24/01/2021,38.05116165,-122.8663399
Tule Elk,24/01/2021,38.05116165,-122.8663399
Tule Elk,26/01/2021,38.04756284,-122.9716344
Tule Elk,20/12/2014,38.04396667,-122.9710389
Tule Elk,02/11/2018,38.2143134,-122.9749331
Tule Elk,17/01/2021,38.05162262,-122.9766226
Tule Elk,01/02/2021,37.9967828,-122.9914801
Tule Elk,04/02/2021,37.19003333,-120.8058417
Tule Elk,04/02/2021,37.22451004,-121.7097267
Tule Elk,05/02/2021,38.0494451,-122.969075
Tule Elk,06/02/2021,38.20741049,-122.9676362
Tule Elk,05/02/2021,37.18004167,-120.7987117
Tule Elk,06/02/2021,38.0612945,-122.9734333
Tule Elk,07/02/2021,38.20543501,-122.9646827
Tule Elk,09/02/2021,39.45862,-123.3480917
Tule Elk,12/02/2021,37.21182486,-121.7205904
Tule Elk,12/02/2021,38.18625333,-122.9538583
Tule Elk,12/02/2021,38.04997246,-122.9754573
Tule Elk,12/02/2021,38.04824951,-122.9735615
Tule Elk,12/02/2021,38.04824951,-122.9735615
Tule Elk,12/02/2021,38.04824951,-122.9735615
Tule Elk,12/02/2021,38.04824951,-122.9735615
Tule Elk,14/02/2021,38.04493889,-122.8859889
Tule Elk,15/02/2021,39.5689779,-122.9522991
Tule Elk,15/02/2021,38.04911813,-122.9738579
Tule Elk,15/02/2021,38.97015797,-122.405488
Tule Elk,17/02/2021,38.11715833,-122.89568
Tule Elk,17/02/2021,38.1814,-122.9487983
Tule Elk,25/01/2021,38.21161167,-122.9727
Tule Elk,18/02/2021,37.24905998,-121.6501663
Tule Elk,26/03/2018,38.08148834,-122.9047457
Tule Elk,18/02/2021,37.2165227,-121.6509536
Tule Elk,14/02/2021,38.09625354,-122.9418425
Tule Elk,15/02/2021,38.09868936,-122.9507347
Tule Elk,18/02/2021,37.24656208,-121.7568134
Tule Elk,15/10/2019,38.16502526,-122.9415572
Tule Elk,29/06/2015,38.08935127,-122.8152289
Tule Elk,17/02/2021,38.03589604,-122.8743264
Tule Elk,21/02/2021,38.02727309,-122.9865348
Tule Elk,27/04/2018,39.44149645,-122.9694959
Tule Elk,16/02/2021,37.20109174,-121.3791908
Tule Elk,24/02/2021,37.23975784,-121.7525226
Tule Elk,31/01/2021,35.77918098,-119.4468996
Tule Elk,25/02/2021,35.21559376,-119.3279094
Tule Elk,26/02/2021,38.14586494,-121.9692216
Tule Elk,27/02/2021,38.18671909,-122.9555815
Tule Elk,28/02/2021,37.27946056,-121.6553172
Tule Elk,27/02/2021,38.03888333,-122.964645
Tule Elk,17/02/2021,37.17654076,-120.8148794
Tule Elk,05/03/2021,37.97079167,-122.79123
Tule Elk,28/02/2021,38.20803333,-122.9681633
Tule Elk,28/02/2021,38.191795,-122.9608167
Tule Elk,28/02/2021,38.214845,-122.9748917
Tule Elk,30/01/2011,38.04156482,-122.8594546
Tule Elk,07/03/2021,36.01873883,-121.177995
Tule Elk,25/04/2016,38.18850156,-122.9454619
Tule Elk,06/03/2021,37.27279441,-121.7831149
Tule Elk,16/11/2020,37.188525,-120.8045033
Tule Elk,07/03/2021,35.33193272,-119.3638751
Tule Elk,09/03/2021,39.49013611,-123.4240639
Tule Elk,08/03/2021,38.1920785,-122.9542189
Tule Elk,10/03/2021,38.14490773,-121.9841553
Tule Elk,12/03/2021,38.1431311,-121.987117
Tule Elk,07/03/2021,38.21362346,-122.9738435
Tule Elk,13/03/2021,38.22313,-122.9783633
Tule Elk,14/03/2021,37.217265,-121.7119633
Tule Elk,25/02/2017,38.04826169,-122.9739421
Tule Elk,24/09/2016,38.2255463,-122.9830826
Tule Elk,13/03/2021,35.1481805,-119.7963117
Tule Elk,16/03/2021,38.21306339,-122.9735424
Tule Elk,21/03/2021,37.1843469,-120.7987295
Tule Elk,21/03/2021,37.18947583,-120.80697
Tule Elk,20/03/2021,37.075468,-121.082439
Tule Elk,22/03/2021,38.03435,-122.871375
Tule Elk,21/03/2021,37.21360222,-121.6842691
Tule Elk,23/03/2021,38.18503019,-122.959383
Tule Elk,22/03/2021,35.17090315,-119.8330318
Tule Elk,28/02/2021,37.20113723,-121.3792127
Tule Elk,25/03/2021,37.25124824,-121.7475747
Tule Elk,26/03/2021,37.21422726,-121.6801683
Tule Elk,24/03/2021,37.97058833,-122.790855
Tule Elk,01/04/2016,37.996795,-123.0051195
Tule Elk,26/03/2021,38.18240164,-122.9384156
Tule Elk,26/03/2021,38.0391106,-122.9646362
Tule Elk,26/03/2021,38.08222943,-122.9036878
Tule Elk,26/03/2021,38.05655149,-122.9816066
Tule Elk,28/03/2021,35.71372,-121.304855
Tule Elk,10/01/2021,38.19209218,-122.9613342
Tule Elk,30/03/2021,38.21522514,-122.9722942
Tule Elk,30/03/2021,38.01533889,-122.9959639
Tule Elk,31/03/2021,37.24582867,-121.7548589
Tule Elk,30/03/2021,37.6411267,-121.613639
Tule Elk,02/04/2021,38.18082219,-122.9472424
Tule Elk,04/04/2021,37.2274454,-121.6490553
Tule Elk,06/04/2021,35.90213906,-120.7967401
Tule Elk,25/04/2015,38.18410556,-122.9563528
Tule Elk,06/04/2021,37.23839784,-121.7490799
Tule Elk,21/11/2015,38.18216389,-122.9497389
Tule Elk,08/09/2018,38.22230556,-122.9772694
Tule Elk,09/04/2021,38.1891759,-122.9540602
Tule Elk,09/04/2021,38.11127224,-122.8220254
Tule Elk,09/04/2021,38.02750441,-122.9640681
Tule Elk,09/04/2021,38.07490262,-122.8127287
Tule Elk,10/04/2021,38.23491368,-122.9879855
Tule Elk,09/08/2020,38.21668833,-122.9756167
Tule Elk,05/04/2021,37.20444371,-121.3742387
Tule Elk,09/04/2021,39.44770833,-122.9625017
Tule Elk,13/04/2021,37.056069,-121.1137544
Tule Elk,06/04/2021,35.33172587,-119.3646242
Tule Elk,09/04/2021,35.32214667,-119.3640083
Tule Elk,16/04/2021,37.03092542,-121.2026901
Tule Elk,17/04/2021,38.1551766,-121.975662
Tule Elk,20/02/2016,38.03940278,-122.9648444
Tule Elk,17/04/2021,38.1916331,-122.9549798
Tule Elk,25/11/2020,38.19978091,-122.9621137
Tule Elk,07/03/2021,37.23108262,-121.3823715
Tule Elk,03/02/2020,38.18060342,-122.9422055
Tule Elk,24/04/2021,38.20717953,-122.967262
Tule Elk,24/04/2021,38.18915333,-122.954255
Tule Elk,25/04/2021,39.01237797,-122.40799
Tule Elk,25/04/2021,39.007755,-122.405331
Tule Elk,28/04/2021,35.74252538,-120.2942631
Tule Elk,22/09/2020,38.20107252,-122.9636494
Tule Elk,01/05/2021,37.26933957,-121.778951
Tule Elk,01/05/2021,38.2109,-122.97103
Tule Elk,01/05/2021,35.3327034,-119.3649144
Tule Elk,01/05/2021,37.28295169,-121.8060084
Tule Elk,02/05/2021,35.97388744,-121.2793918
Tule Elk,30/04/2021,37.07184023,-118.2446737
Tule Elk,03/05/2021,38.18285016,-122.9549984
Tule Elk,02/04/2021,37.6256727,-121.6140965
Tule Elk,27/04/2021,36.29341285,-120.9300081
Tule Elk,27/04/2021,36.24616375,-120.8961013
Tule Elk,06/05/2021,38.203915,-122.965628
Tule Elk,09/05/2021,39.00712204,-122.4004593
Tule Elk,04/11/2017,38.03136935,-122.8502079
Tule Elk,10/05/2021,37.0427055,-121.0624388
Tule Elk,14/05/2021,37.30569531,-121.756287
Tule Elk,15/05/2021,37.24896009,-121.761277
Tule Elk,15/05/2021,37.24607437,-121.756626
Tule Elk,16/05/2021,38.20507335,-122.9658469
Tule Elk,16/05/2021,39.66960948,-123.4758352
Tule Elk,09/05/2021,36.35803611,-120.7771694
Tule Elk,18/09/2016,38.05116165,-122.8663399
Tule Elk,03/07/2015,37.1775077,-120.8025856
Tule Elk,28/01/2012,38.206977,-122.963641
Tule Elk,22/05/2021,35.08883858,-119.9675518
Tule Elk,24/05/2021,38.03477217,-122.8710633
Tule Elk,23/05/2021,37.067166,-121.19312
Tule Elk,19/05/2015,35.2064447,-119.9111329
Tule Elk,23/05/2021,38.19980978,-122.9614193
Tule Elk,26/05/2021,38.18505833,-122.9561083
Tule Elk,29/05/2021,37.2448235,-121.7566777
Tule Elk,29/05/2021,38.20586667,-122.96643
Tule Elk,29/05/2021,38.20636888,-122.9666275
Tule Elk,31/05/2021,37.24401548,-121.7516292
Tule Elk,31/12/2020,39.448895,-122.966025
Tule Elk,07/06/2021,37.2321266,-121.7198128
Tule Elk,02/01/2000,38.06268475,-122.8138276
Tule Elk,25/04/2021,35.41434726,-120.102684
Tule Elk,09/06/2021,38.02396414,-122.9904937
Tule Elk,10/05/2021,38.18591104,-122.9494186
Tule Elk,10/05/2021,38.18591104,-122.9494186
Tule Elk,10/05/2021,38.18591104,-122.9494186
Tule Elk,12/06/2021,38.04619823,-122.9745308
Tule Elk,20/10/2014,38.0511983,-122.8663398
Tule Elk,17/05/2021,37.20115424,-121.3791442
Tule Elk,06/05/2021,37.16696669,-121.396102
Tule Elk,16/06/2021,38.21914667,-122.9767917
Tule Elk,18/06/2021,38.20110833,-122.9632033
Tule Elk,19/06/2021,38.1979049,-122.9627816
Tule Elk,24/06/2021,38.20863056,-122.9683167
Tule Elk,01/02/2021,38.16548277,-122.935895
Tule Elk,27/04/2021,36.29669608,-120.9294919
Tule Elk,23/01/2021,38.11998914,-122.920287
Tule Elk,20/05/2021,38.198879,-122.958912
Tule Elk,14/09/2019,34.97964067,-119.1502622
Tule Elk,15/05/2021,37.97254014,-122.7913755
Tule Elk,27/05/2021,35.33155884,-119.3649999
Tule Elk,27/05/2021,35.3356745,-119.3632717
Tule Elk,27/05/2021,35.34661653,-119.3629232
Tule Elk,13/04/2021,37.0774798,-121.1963074
Tule Elk,06/06/2021,38.07488789,-122.9630731
Tule Elk,11/07/2021,38.1515334,-122.9398247
Tule Elk,08/07/2021,37.078925,-118.2444383
Tule Elk,08/07/2021,37.07883759,-118.2445965
Tule Elk,12/07/2021,38.19079541,-121.8078148
Tule Elk,07/07/2021,38.03314833,-122.8823817
Tule Elk,06/06/2021,38.05116165,-122.8663399
Tule Elk,09/07/2021,37.99663615,-123.0185509
Tule Elk,07/07/2021,37.20115085,-121.3791066
Tule Elk,23/06/2021,37.231928,-121.3765919
Tule Elk,24/06/2021,37.20106272,-121.3791485
Tule Elk,25/06/2021,37.23166589,-121.3766341
Tule Elk,31/05/2021,38.00715375,-122.9965216
Tule Elk,19/07/2021,38.00477016,-122.9969298
Tule Elk,01/08/2021,38.240611,-122.994923
Tule Elk,01/08/2021,38.07753316,-122.9133457
Tule Elk,01/08/2021,38.03987173,-122.8984809
Tule Elk,01/08/2021,38.05041637,-122.9052616
Tule Elk,05/08/2021,38.18948,-122.954295
Tule Elk,05/08/2021,38.21604667,-122.975275
Tule Elk,05/08/2021,38.221015,-122.9757417
Tule Elk,07/08/2021,38.18870333,-122.9540717
Tule Elk,07/08/2021,38.18872833,-122.954095
Tule Elk,10/08/2021,38.04828617,-122.97383
Tule Elk,19/11/1980,37.10237515,-120.8178429
Tule Elk,28/11/2008,38.0648551,-122.9672002
Tule Elk,13/08/2021,38.06282578,-122.917051
Tule Elk,22/03/2015,38.20104866,-122.9609888
Tule Elk,15/08/2021,38.17592575,-122.9441015
Tule Elk,15/08/2021,38.16642893,-122.9396973
Tule Elk,02/08/2021,37.9987,-123.0064778
Tule Elk,09/08/2021,38.18518095,-122.9987005
Tule Elk,09/08/2021,38.13979064,-122.8372051
Tule Elk,09/08/2021,38.06192952,-122.8733667
Tule Elk,09/08/2021,38.37272091,-122.9627149
Tule Elk,09/08/2021,38.23416066,-122.8603934
Tule Elk,09/08/2021,38.35956651,-122.9434498
Tule Elk,09/08/2021,38.26375655,-122.9720789
Tule Elk,20/08/2021,35.33159836,-119.3634782
Tule Elk,10/08/2021,38.17959184,-122.9454713
Tule Elk,12/08/2021,38.06838123,-122.9133823
Tule Elk,20/08/2021,37.07341424,-118.2454145
Tule Elk,20/08/2021,37.07344362,-118.2456729
Tule Elk,20/08/2021,37.07348222,-118.2455354
Tule Elk,19/08/2021,37.594895,-121.8676617
Tule Elk,27/08/2021,38.04329472,-122.9791414
Tule Elk,27/08/2021,37.99994139,-123.0098781
Tule Elk,27/08/2021,38.05851139,-122.9752881
Tule Elk,23/08/2021,38.1873136,-122.9648276
Tule Elk,02/09/2021,38.0536945,-122.975555
Tule Elk,19/01/2020,38.04609368,-122.9742462
Tule Elk,07/03/2021,36.01849722,-121.1783917
Tule Elk,03/09/2021,38.119525,-122.9187783
Tule Elk,02/09/2021,38.2340276,-122.9877623
Tule Elk,06/09/2021,38.04414924,-122.9794706
Tule Elk,07/04/2019,38.07336647,-122.9415769
Tule Elk,06/09/2021,38.10391107,-122.948335
Tule Elk,20/02/2019,38.1818221,-122.9427523
Tule Elk,03/09/2021,38.04797217,-122.97392
Tule Elk,03/09/2021,38.0330055,-122.9840967
Tule Elk,10/09/2021,37.59660833,-121.8615883
Tule Elk,27/08/2021,37.3917578,-121.4903848
Tule Elk,06/09/2021,37.59650833,-121.8622967
Tule Elk,03/09/2021,38.03290283,-122.9841967
Tule Elk,03/09/2021,38.03290283,-122.9841967
Tule Elk,12/09/2021,38.04486383,-122.9778217
Tule Elk,01/08/2021,38.21499167,-122.9750133
Tule Elk,13/09/2021,38.18917,-122.9540602
Tule Elk,11/09/2021,38.03497217,-122.961595
Tule Elk,17/09/2021,38.05189574,-122.9719607
Tule Elk,18/09/2021,38.03865173,-122.9787378
Tule Elk,16/09/2021,38.19820831,-122.9573866
Tule Elk,16/09/2021,38.20238889,-122.9602399
Tule Elk,16/09/2021,38.20529004,-122.9631878
Tule Elk,19/09/2021,37.28198835,-121.8011433
